11:30:37,270;4556
13:18:16,217;5271
13:18:18,36;3669
13:18:20,36;15077
13:18:22,40;2621
13:18:24,34;15172
13:18:26,35;10799
13:18:27,34;9126
13:18:29,34;7071
13:18:30,33;16761
13:18:32,33;16022
13:18:34,31;2855
13:18:35,45;3799
13:18:37,58;2362
13:18:39,60;6549
13:18:41,10;4610
13:18:42,39;2637
13:18:44,54;2852
13:18:45,217;5272
13:18:47,217;5266
13:18:48,217;5263
13:18:50,217;5266
13:18:51,217;5268
13:18:53,217;5251
13:18:54,217;5261
13:18:56,217;5267
13:18:57,217;5250
13:18:59,217;5250
13:19:00,217;5243
13:19:02,217;5244
13:19:03,217;5246
13:19:05,217;5232
13:19:07,217;5230
13:19:09,217;5236
13:19:12,217;5235
13:19:14,217;5246
13:19:16,217;5231
13:19:17,217;5232
13:19:19,217;5241
13:19:20,216;5225
13:19:23,217;5227
13:19:26,190;6414
13:19:29,113;9964
13:19:32,143;2491
13:19:34,143;2496
13:19:37,146;14314
13:19:39,146;2291
13:19:42,146;2311
13:19:44,147;2312
13:19:45,146;2316
13:19:47,146;2319
13:19:48,146;2324
13:19:51,146;2330
13:19:53,146;2328
13:19:55,146;2324
13:19:57,146;2324
13:19:59,145;2381
13:20:01,146;2379
13:20:03,145;2383
13:20:05,90;6852
13:20:07,80;8847
13:20:08,77;12887
13:20:10,79;10098
13:20:12,79;10641
13:20:14,81;8819
13:20:15,80;7716
13:20:17,81;7871
13:20:19,88;5987
13:20:20,96;8624
13:20:22,74;11059
13:20:23,82;8647
13:20:25,70;3523
13:20:27,70;3361
13:20:28,71;3002
13:20:30,72;3102
13:20:31,75;2423
13:20:33,73;2793
13:20:34,86;5958
13:20:36,76;7921
13:20:37,90;4555
13:20:39,93;4119
13:20:41,95;4231
13:20:43,113;4641
13:20:45,96;4364
13:20:47,139;9608
13:20:49,77;15009
13:20:51,47;10196
13:20:53,75;8262
13:20:55,74;9645
13:20:57,146;14242
13:20:59,146;14241
13:21:01,146;14235
13:21:03,146;14234
13:21:05,146;14223
13:21:07,146;14229
13:21:09,146;14246
13:21:11,146;14239
13:21:13,146;14239
13:21:15,146;14226
13:21:18,146;14233
13:21:21,146;14260
13:21:24,146;14245
13:21:25,146;14252
13:21:27,146;14249
13:21:28,146;14244
13:21:30,146;14251
13:21:32,146;14242
13:21:35,146;14244
13:21:38,146;14262
13:21:41,146;14245
13:21:44,146;14163
13:21:47,146;14167
13:21:50,146;14193
13:21:53,146;14189
13:21:55,146;14173
13:21:56,146;14170
13:21:58,146;14166
13:22:01,146;14164
13:22:05,146;14159
13:22:08,146;14156
13:22:11,146;14153
13:22:13,146;14164
13:22:16,146;14179
13:22:18,146;14182
13:22:20,146;14174
13:22:23,146;14180
13:22:26,146;14180
13:22:29,146;14188
13:22:33,146;14163
13:22:37,146;14160
13:22:41,146;14155
13:22:45,146;14159
13:22:49,146;14165
13:22:54,146;14157
13:22:58,146;14146
13:23:01,146;14146
13:23:04,146;14149
13:23:06,146;14136
13:23:07,146;14138
13:23:09,146;14138
13:23:10,146;14133
13:23:12,146;14138
13:23:13,146;14129
13:23:15,146;14135
13:23:17,146;14135
13:23:18,146;14132
13:23:21,146;14126
13:23:22,146;14242
13:23:24,146;14243
13:23:25,146;14244
13:23:28,146;14244
13:23:30,146;14242
13:23:32,145;14249
13:23:34,146;14235
13:23:36,146;14236
13:23:38,146;14237
13:23:40,145;14238
13:23:42,146;14250
13:23:44,146;14251
13:23:46,146;14243
13:23:48,146;14239
13:23:51,146;14240
13:23:53,146;14231
13:23:54,146;14249
13:23:56,146;14241
13:23:58,146;14249
13:24:00,146;14254
13:24:02,146;14242
13:24:05,146;14240
13:24:08,146;14250
13:24:11,146;14240
13:24:14,146;14258
13:24:16,146;14253
13:24:19,146;14263
13:24:22,146;14259
13:24:25,146;14239
13:24:29,146;14239
13:24:31,146;14275
13:24:34,146;14265
13:24:38,146;14269
13:24:42,146;14312
13:24:44,146;14308
13:24:47,146;14293
13:24:49,146;14302
13:24:52,146;14301
13:24:55,146;14303
13:24:59,146;14288
13:25:06,146;14271
13:25:09,146;14268
13:25:13,146;14325
13:25:14,146;14314
13:25:16,146;14304
13:25:19,146;14308
13:25:22,146;14282
13:25:26,146;14283
13:25:29,146;14286
13:25:31,146;14274
13:25:34,146;14275
13:25:36,146;14290
13:25:38,146;14282
13:25:40,146;14265
13:25:43,146;14258
13:25:46,146;14284
13:25:50,146;14288
13:25:53,146;14286
13:25:55,146;14289
13:25:58,146;14260
13:26:01,146;14296
13:26:03,146;14285
13:26:05,146;14293
13:26:07,146;14278
13:26:10,146;14269
13:26:12,146;14280
13:26:14,146;14289
13:26:16,146;14291
13:26:18,146;14299
13:26:20,145;14346
13:26:22,5;1238
13:26:23,145;14332
13:26:25,145;14339
13:26:26,145;14332
13:26:28,145;14312
13:26:29,21;6460
13:26:31,145;14301
13:26:32,145;14312
13:26:34,145;14309
13:26:36,145;14309
13:26:37,145;14325
13:26:39,145;14320
13:26:41,144;2329
13:26:43,144;2350
13:26:46,145;2350
13:26:48,145;2357
13:26:50,145;2374
13:26:51,145;2378
13:26:53,145;2384
13:26:56,145;2385
13:26:58,145;2385
13:27:02,145;2389
13:27:05,145;2381
13:27:08,145;2397
13:27:10,145;2399
13:27:13,144;2399
13:27:15,145;2401
13:27:18,145;2396
13:27:20,144;2401
13:27:21,145;2400
13:27:23,145;2399
13:27:24,144;2400
13:27:26,145;2398
13:27:28,144;2399
13:27:29,144;2401
13:27:31,144;2403
13:27:32,145;2406
13:27:34,145;2403
13:27:35,145;2404
13:27:37,145;2405
13:27:39,145;2406
13:27:41,145;2418
13:27:42,145;2418
13:27:44,144;2423
13:27:45,144;2420
13:27:47,144;2423
13:27:48,145;2418
13:27:50,144;2420
13:27:51,144;2421
13:27:53,145;2419
13:27:55,144;2420
13:27:56,145;2414
13:27:58,147;2352
13:27:59,147;2360
13:28:01,147;2358
13:28:02,147;2358
13:28:04,147;2362
13:28:05,147;2361
13:28:07,147;2361
13:28:08,147;2359
13:28:10,147;2361
13:28:12,147;2361
13:28:13,147;2360
13:28:15,147;2358
13:28:17,147;2360
13:28:18,147;2362
13:28:20,147;2358
13:28:21,147;2360
13:28:23,147;2363
13:28:24,147;2356
13:28:26,147;2356
13:28:27,147;2360
13:28:29,147;2355
13:28:30,147;2358
13:28:32,147;2359
13:28:33,147;2362
13:28:36,147;2359
13:28:38,147;2359
13:28:41,147;2363
13:28:43,147;2367
13:28:45,147;2370
13:28:46,147;2366
13:28:48,147;2374
13:28:51,147;2372
13:28:58,147;2361
13:29:01,147;2353
13:29:04,147;2355
13:29:07,147;2359
13:29:11,147;2355
13:29:13,147;2358
13:29:15,147;2344
13:29:17,147;2343
13:29:20,147;2347
13:29:21,7;3039
13:29:23,146;14234
13:29:24,11;5128
13:29:26,56;5849
13:29:27,146;2359
13:29:29,146;2362
13:29:32,146;2361
13:29:33,147;2359
13:29:35,146;2362
13:29:37,146;2365
13:29:38,146;2361
13:29:42,146;2365
13:29:46,147;2362
13:29:48,146;2364
13:29:50,146;2363
13:29:53,147;2365
13:29:56,146;2367
13:29:58,146;2364
13:29:59,146;2365
13:30:03,147;2365
13:30:04,6;2797
13:30:06,12;1916
13:30:07,146;2378
13:30:09,146;2374
13:30:10,146;2369
13:30:12,146;2371
13:30:13,146;2371
13:30:15,146;2365
13:30:16,147;2364
13:30:18,147;2364
13:30:19,147;2367
13:30:21,147;2370
13:30:23,146;2370
13:30:24,146;2371
13:30:26,146;2371
13:30:29,146;2371
13:30:31,146;2370
13:30:33,146;2373
13:30:35,146;2371
13:30:36,146;2375
13:30:38,147;2373
13:30:40,147;2370
13:30:42,147;2377
13:30:44,146;2373
13:30:46,146;2375
13:30:47,146;2370
13:30:49,147;2373
13:30:50,146;2375
13:30:53,147;2372
13:30:55,147;2379
13:30:57,147;2380
13:30:59,147;2376
13:31:01,147;2378
13:31:03,146;2359
13:31:05,147;2367
13:31:07,147;2366
13:31:10,147;2367
13:31:13,147;2367
13:31:16,147;2358
13:31:18,147;2357
13:31:20,147;2356
13:31:24,147;2358
13:31:27,147;2351
13:31:30,147;2375
13:31:33,147;2377
13:31:36,147;2376
13:31:39,147;2376
13:31:43,147;2375
13:31:45,147;2367
13:31:47,146;2360
13:31:49,147;2364
13:31:52,147;2362
13:31:55,147;2363
13:31:57,147;2364
13:31:59,146;2367
13:32:01,146;2365
13:32:04,146;2361
13:32:05,146;2341
13:32:07,147;2344
13:32:08,147;2351
13:32:10,147;2346
13:32:12,147;2346
13:32:13,146;2352
13:32:15,147;2357
13:32:16,147;2351
13:32:18,146;2356
13:32:20,147;2357
13:32:21,147;2357
13:32:22,147;2354
13:32:24,147;2354
13:32:26,147;2358
13:32:27,147;2351
13:32:29,147;2353
13:32:30,146;2358
13:32:32,147;2355
13:32:34,146;2353
13:32:35,146;2352
13:32:37,146;2353
13:32:39,146;2353
13:32:42,122;2709
13:32:44,146;2356
13:32:45,146;2357
13:32:47,146;2356
13:32:49,146;2357
13:32:50,146;2355
13:32:52,146;2359
13:32:53,146;2357
13:32:55,146;2357
13:32:56,146;2359
13:32:58,146;2359
13:32:59,147;2357
13:33:01,146;2357
13:33:03,53;12097
13:33:05,147;2361
13:33:07,74;5194
13:33:08,40;2841
13:33:10,27;5348
13:33:12,34;4282
13:33:14,147;14134
13:33:16,147;14140
13:33:17,147;14122
13:33:19,147;14106
13:33:20,147;14083
13:33:22,147;14071
13:33:23,147;14072
13:33:25,147;14078
13:33:26,147;14079
13:33:28,147;14079
13:33:29,147;14076
13:33:33,33;3828
13:33:35,33;9845
13:33:37,37;16473
13:33:39,34;5315
13:33:41,34;4702
13:33:43,32;12966
13:33:45,33;9938
13:33:47,34;9259
13:33:49,34;9358
13:33:51,33;9730
13:33:53,33;13685
13:33:55,35;10191
13:33:57,35;10114
13:33:59,34;9877
13:34:02,33;8534
13:34:06,33;13345
13:34:09,34;11607
13:34:11,146;2371
13:34:13,146;2371
13:34:14,146;2368
13:34:17,146;2368
13:34:19,146;2369
13:34:21,146;2370
13:34:24,146;2364
13:34:25,146;2370
13:34:27,146;2363
13:34:28,146;2360
13:34:30,146;2365
13:34:31,146;2359
13:34:33,146;2361
13:34:35,146;2361
13:34:36,146;2360
13:34:38,146;2360
13:34:39,146;2357
13:34:41,26;2468
13:34:44,147;14085
13:34:46,147;14063
13:34:49,147;14024
13:34:50,147;14020
13:34:53,147;14039
13:34:55,147;14027
13:34:58,147;14035
13:35:00,147;14017
13:35:02,147;13999
13:35:05,147;13978
13:35:06,147;13979
13:35:08,147;13976
13:35:09,147;13968
13:35:11,147;13966
13:35:12,147;13958
13:35:14,147;13965
13:35:16,147;13961
13:35:17,147;13961
13:35:18,147;13956
13:35:20,147;13950
13:35:23,29;5464
13:35:25,26;7716
13:35:27,23;7593
13:35:29,209;7865
13:35:30,181;7746
13:35:32,27;4224
13:35:34,36;6124
13:35:36,143;14719
13:35:38,121;2506
13:35:39,33;17643
13:35:41,71;12484
13:35:43,97;12328
13:35:44,36;19212
13:35:46,40;12037
13:35:48,43;10548
13:35:49,62;4421
13:35:51,45;10735
13:35:53,58;6059
13:35:54,146;2378
13:35:56,145;2407
13:35:57,144;2430
13:35:59,144;2449
13:36:00,144;2439
13:36:02,144;2450
13:36:03,144;2450
13:36:05,142;2532
13:36:07,143;2509
13:36:08,143;2516
13:36:09,138;2560
13:36:11,38;10169
13:36:13,96;3465
13:36:14,119;2817
13:36:16,122;2850
13:36:17,143;2476
13:36:19,143;2459
13:36:20,143;2468
13:36:22,143;2471
13:36:24,56;3500
13:36:25,144;14762
13:36:27,144;14747
13:36:29,144;14744
13:36:30,144;14735
13:36:32,144;14715
13:36:33,144;14681
13:36:38,144;14683
13:36:40,144;14686
13:36:43,144;14651
13:36:45,144;14671
13:36:46,144;14670
13:36:50,144;14657
13:36:53,144;14664
13:36:54,144;14659
13:36:56,144;14648
13:36:57,144;14641
13:36:59,106;9926
13:37:01,96;12637
13:37:03,42;4448
13:37:05,45;2489
13:37:07,121;3441
13:37:08,121;3450
13:37:10,121;3452
13:37:11,120;3538
13:37:13,122;3385
13:37:14,121;3448
13:37:16,121;3446
13:37:18,121;3477
13:37:19,121;3498
13:37:20,120;3547
13:37:22,120;3517
13:37:23,121;3448
13:37:25,121;3454
13:37:27,121;3448
13:37:28,121;3479
13:37:29,121;3483
13:37:30,121;3484
13:37:31,121;3473
13:37:32,30;6269
13:37:33,40;2279
13:37:35,41;5292
13:37:36,41;4612
13:37:38,39;2982
13:37:39,37;2606
13:37:40,38;2923
13:37:41,39;3005
13:37:42,40;4730
13:37:43,121;3492
13:37:44,121;3500
13:37:45,120;3505
13:37:47,121;3505
13:37:48,121;3507
13:37:49,121;3526
13:37:50,121;3512
13:37:51,120;3515
13:37:52,121;3516
13:37:53,120;3517
13:37:54,120;3514
13:37:55,120;3505
13:37:56,121;3513
13:37:57,120;3504
13:37:58,121;3505
13:37:59,121;3504
13:38:00,120;3503
13:38:01,121;3509
13:38:02,120;3505
13:38:03,120;3507
13:38:04,120;3500
13:38:05,120;3505
13:38:06,120;3507
13:38:07,120;3511
13:38:08,120;3508
13:38:09,120;3503
13:38:10,120;3509
13:38:11,121;3506
13:38:12,121;3502
13:38:13,121;3503
13:38:14,120;3496
13:38:15,121;3500
13:38:16,120;3502
13:38:17,120;3500
13:38:18,121;3505
13:38:19,120;3508
13:38:21,120;3503
13:38:23,120;3506
13:38:25,120;3503
13:38:28,120;3506
13:38:32,121;3501
13:38:36,121;3504
13:38:38,121;3504
13:38:42,121;3504
13:38:44,121;3507
13:38:46,121;3503
13:38:47,121;3507
13:38:49,121;3510
13:38:50,121;3507
13:38:52,121;3505
13:38:53,120;3508
13:38:56,120;3502
13:38:58,120;3537
13:39:00,120;3527
13:39:02,120;3530
13:39:04,120;3525
13:39:06,120;3528
13:39:07,120;3528
13:39:09,120;3516
13:39:10,120;3537
13:39:11,120;3536
13:39:12,120;3527
13:39:13,120;3535
13:39:14,120;3534
13:39:15,120;3536
13:39:16,120;3531
13:39:17,120;3535
13:39:18,120;3529
13:39:20,120;3535
13:39:22,120;3531
13:39:24,120;3533
13:39:26,120;3534
13:39:28,120;3536
13:39:30,120;3507
13:39:31,120;3501
13:39:33,120;3505
13:39:34,120;3502
13:39:36,120;3504
13:39:37,120;3504
13:39:39,120;3503
13:39:40,120;3506
13:39:42,120;3506
13:39:43,120;3505
13:39:45,120;3506
13:39:48,120;3505
13:39:50,120;3498
13:39:52,120;3500
13:39:53,120;3499
13:39:54,120;3500
13:39:56,121;3502
13:39:58,120;3505
13:40:00,98;3417
13:40:01,132;2933
13:40:04,133;2924
13:40:06,133;2928
13:40:07,135;2825
13:40:08,142;2532
13:40:09,144;2460
13:40:10,144;2462
13:40:11,144;2464
13:40:13,144;2464
13:40:14,144;2464
13:40:16,144;2464
13:40:17,144;2465
13:40:19,144;2464
13:40:21,144;2468
13:40:23,144;2468
13:40:25,144;2464
13:40:28,144;2467
13:40:30,144;2474
13:40:31,144;2469
13:40:32,144;2470
13:40:34,144;2471
13:40:36,144;2468
13:40:37,144;2467
13:40:38,144;2468
13:40:40,144;2465
13:40:44,144;2468
13:40:47,144;2466
13:40:49,144;2469
13:40:51,144;2465
13:40:55,144;2465
13:40:58,144;2465
13:41:00,144;2465
13:41:01,144;2466
13:41:02,144;2465
13:41:04,144;2466
13:41:06,144;2454
13:41:07,144;2459
13:41:08,144;2457
13:41:09,144;2456
13:41:11,144;2456
13:41:12,144;2456
13:41:14,144;2455
13:41:15,144;2457
13:41:16,144;2458
13:41:19,144;2459
13:41:19,144;2456
13:41:20,144;2457
13:41:21,144;2458
13:41:22,144;2457
13:41:22,144;2459
13:41:24,144;2456
13:41:25,144;2457
13:41:26,144;2456
13:41:27,144;2456
13:41:30,144;2459
13:41:31,144;2457
13:41:33,144;2455
13:41:34,144;2453
13:41:36,144;2457
13:41:37,144;2457
13:41:39,144;2454
13:41:42,144;2454
13:41:43,144;2452
13:41:44,144;2456
13:41:45,144;2456
13:41:47,144;2458
13:41:48,144;2458
13:41:50,144;2456
13:41:53,144;2452
13:41:53,144;2454
13:41:56,144;2453
13:41:56,144;2453
13:41:59,144;2455
13:41:59,144;2456
13:42:02,144;2455
13:42:02,144;2452
13:42:06,144;2451
13:42:07,144;2455
13:42:09,144;2456
13:42:10,144;2455
13:42:12,144;2454
13:42:12,144;2454
13:42:14,144;2457
13:42:15,144;2456
13:42:17,144;2456
13:42:18,144;2455
13:42:20,144;2426
13:42:21,144;2409
13:42:21,144;2411
13:42:22,144;2410
13:42:23,144;2416
13:42:24,144;2415
13:42:25,144;2413
13:42:26,144;2411
13:42:27,144;2411
13:42:29,144;2415
13:42:30,144;2414
13:42:32,144;2410
13:42:33,144;2413
13:42:35,144;2413
13:42:36,144;2412
13:42:37,144;2411
13:42:38,144;2408
13:42:40,144;2410
13:42:41,144;2414
13:42:41,144;2416
13:42:42,144;2416
13:42:44,144;2415
13:42:45,144;2413
13:42:49,144;2414
13:42:54,144;2414
13:42:55,144;2410
13:42:57,144;2413
13:43:01,144;2415
13:43:03,144;2418
13:43:06,144;2406
13:43:07,144;2414
13:43:09,144;2412
13:43:10,144;2412
13:43:12,144;2414
13:43:13,144;2415
13:43:14,144;2410
13:43:16,144;2401
13:43:18,144;2406
13:43:19,144;2401
13:43:20,144;2403
13:43:21,144;2400
13:43:22,144;2404
13:43:23,144;2401
13:43:24,144;2402
13:43:26,144;2406
13:43:27,144;2404
13:43:30,145;2402
13:43:31,144;2403
13:43:33,144;2402
13:43:34,144;2403
13:43:37,144;2402
13:43:38,144;2405
13:43:40,144;2407
13:43:41,144;2400
13:43:43,144;2397
13:43:45,144;2400
13:43:46,144;2403
13:43:49,145;2402
13:43:50,144;2406
13:43:53,145;2406
13:43:54,144;2402
13:43:55,144;2401
13:43:56,144;2401
13:43:57,144;2400
13:43:58,144;2405
13:43:59,144;2404
13:44:01,144;2401
13:44:01,144;2404
13:44:03,144;2400
13:44:03,144;2401
13:44:06,144;2400
13:44:06,144;2402
13:44:08,144;2399
13:44:09,144;2400
13:44:11,144;2399
13:44:12,144;2399
13:44:14,144;2399
13:44:14,144;2401
13:44:17,144;2403
13:44:17,144;2398
13:44:20,144;2401
13:44:20,144;2401
13:44:23,144;2401
13:44:24,144;2399
13:44:25,144;2396
13:44:26,144;2399
13:44:28,144;2399
13:44:29,145;2399
13:44:30,144;2401
13:44:31,144;2404
13:44:32,144;2402
13:44:33,144;2397
13:44:35,144;2401
13:44:36,144;2399
13:44:37,144;2397
13:44:38,144;2399
13:44:39,145;2402
13:44:40,144;2400
13:44:41,144;2400
13:44:44,144;2399
13:44:45,144;2400
13:44:47,145;2398
13:44:48,144;2403
13:44:50,144;2397
13:44:51,144;2400
13:44:52,144;2396
13:44:54,144;2398
13:44:56,144;2397
13:44:57,144;2397
13:44:59,144;2398
13:45:00,144;2396
13:45:02,144;2396
13:45:03,145;2396
13:45:04,144;2398
13:45:04,144;2396
13:45:05,144;2398
13:45:07,144;2397
13:45:08,144;2396
13:45:10,144;2397
13:45:11,145;2394
13:45:13,144;2399
13:45:16,144;2399
13:45:16,144;2403
13:45:20,144;2403
13:45:20,144;2399
13:45:23,144;2399
13:45:23,144;2399
13:45:27,144;2399
13:45:28,144;2401
13:45:31,144;2401
13:45:31,144;2397
13:45:33,144;2397
13:45:33,144;2399
13:45:37,144;2400
13:45:39,144;2408
13:45:41,144;2399
13:45:41,144;2405
13:45:43,144;2402
13:45:44,144;2405
13:45:44,144;2406
13:45:47,144;2407
13:45:48,144;2408
13:45:50,144;2403
13:45:51,144;2408
13:45:53,144;2410
13:45:56,144;2409
13:45:58,144;2408
13:45:59,144;2411
13:46:00,144;2413
13:46:02,144;2407
13:46:03,144;2407
13:46:05,144;2410
13:46:07,144;2406
13:46:08,144;2404
13:46:09,144;2402
13:46:11,144;2406
13:46:12,144;2400
13:46:15,144;2405
13:46:16,144;2403
13:46:19,144;2399
13:46:19,144;2405
13:46:22,144;2404
13:46:22,144;2402
13:46:24,144;2403
13:46:25,144;2405
13:46:28,144;2400
13:46:29,144;2405
13:46:31,144;2398
13:46:32,144;2402
13:46:35,144;2401
13:46:35,144;2400
13:46:38,144;2400
13:46:38,143;13999
13:46:41,145;14356
13:46:42,145;14362
13:46:43,145;14368
13:46:45,145;14341
13:46:45,145;14316
13:46:47,145;14311
13:46:48,145;14304
13:46:50,145;14304
13:46:51,145;14297
13:46:54,145;14297
13:46:55,145;14307
13:46:57,145;14300
13:46:59,145;14287
13:47:02,145;14280
13:47:03,145;14263
13:47:05,145;14254
13:47:05,145;14246
13:47:07,145;14248
13:47:08,145;14244
13:47:09,145;14240
13:47:10,145;14235
13:47:11,145;14242
13:47:12,145;14239
13:47:13,145;14235
13:47:14,145;14243
13:47:15,145;14232
13:47:16,145;14212
13:47:17,145;14214
13:47:19,145;14228
13:47:19,145;14208
13:47:22,145;14210
13:47:22,145;14229
13:47:25,145;14222
13:47:25,145;14232
13:47:28,145;14232
13:47:31,145;14195
13:47:31,145;14193
13:47:34,145;14197
13:47:34,145;14256
13:47:37,145;14253
13:47:37,145;14249
13:47:39,145;14247
13:47:39,145;14248
13:47:41,145;14247
13:47:41,145;14221
13:47:43,145;14219
13:47:44,145;14240
